Resource,CombinedCycle_NaturalGas_NY_Existing,CombinedCycle_NaturalGas_NY_New,CombustionTurbine_NaturalGas_NY_Existing,CombustionTurbine_NaturalGas_NY_New,SteamTurbine_NaturalGas_NY_Existing,SteamTurbine_NaturalGas_NY_New,SteamTurbine_FuelOil6_NY_Existing,SteamTurbine_FuelOil6_NY_New,CombustionTurbine_FuelOil2_NY_Existing,CombustionTurbine_FuelOil2_NY_New
t8127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8128,2823.0955155880984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8129,6023.818948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8130,9826.852324189857,0.0,1125.2604098931633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8131,9628.476948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8132,7400.2629197100805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8133,4690.236948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8134,1867.1414334031347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8151,407.21394899124226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8152,1804.276239461993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8153,3383.0179489912375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8154,3780.268747627139,0.0,3339.432023788311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8155,3576.51862923932,0.0,1251.2125252944325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8156,1997.7769197100758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8157,1397.0622904707507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8176,77.26397279531925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8177,77.26397279531925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8178,144.8699489912236,0.0,2529.849999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8179,167.8216128305755,0.0,2301.1900767537027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8180,144.8699489912236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8181,77.26397279531925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8200,304.97170612865756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8201,304.97170612865756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8202,571.821948991233,0.0,3523.550000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8203,662.4153759966149,0.0,2806.4027905830326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8204,571.821948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8205,304.97170612865756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8223,1081.225176321333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8224,1609.4901061286625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8225,3017.7939489912424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8226,3495.9013324477896,0.0,4967.970506557188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8227,3480.0257625726554,0.0,3100.9258586277683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8228,2071.721919710076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8229,528.2649298073296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8248,1414.525172053047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8249,1834.7172106797461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8250,3072.426736226162,0.0,3303.182818237641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8251,3072.426736226162,0.0,1883.882818237662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8252,1889.971948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8253,1414.525172053047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8264,157.878385940928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8265,591.6431229042707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8266,991.3810159356854,0.0,845.9726849187664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8267,991.3810159356854,0.0,145.82268491875948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8268,592.0088478700452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8269,456.42533493216024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8270,298.5469489912329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8271,2.925799726196534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8272,3044.641448631083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8273,7981.110948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8274,13365.20882985725,0.0,410.96751660542213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8275,12887.200948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8276,10624.483948991241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8277,7720.054038784487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8278,3108.613272358657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8287,637.0978067025372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8288,1998.6389489912422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8289,3130.3189489912183,0.0,634.6000000000276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8290,3130.3189489912183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8291,1869.2878768805112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8292,1441.1783681265222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8293,804.0805614239848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8295,11.768948991242304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8296,3346.3669489912327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8297,8346.334948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8298,13976.81479059041,0.0,527.6506228316903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8299,13666.540345643862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8300,11213.471948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8301,7844.7949489912235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8302,3088.467155693551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8313,220.5877157056277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8314,413.60196694805177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8315,479.12869195063666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8316,413.6019669480516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8317,220.58771570562757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8318,285.22955713741976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8319,1064.8710727255204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8320,2481.912506128655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8321,4653.585948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8322,5390.850931083883,0.0,2091.3282535178832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8323,4404.010086495988,0.0,326.93572219361704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8324,2196.6829489912375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8325,1417.0414334031345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8370,0.0,0.0,2655.538027280968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8371,0.0,0.0,2710.6380272809956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8372,0.0,0.0,886.6380272809956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8384,55.1190616846078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8385,859.7111896498728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8386,1569.7579489912375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8387,1613.9948933240291,0.0,601.542150674727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8388,1245.196691314206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8389,811.4820106758453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8390,756.3629489912375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8392,5574.608365450355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8393,6977.8760488548505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8394,12458.962948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8395,11993.52748048446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8396,9869.601948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8397,6320.884948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8398,689.4909489912283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8409,1645.6319489912328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8410,4060.739948991247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8411,5564.073948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8412,6625.44791971008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8413,6875.793948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8414,6823.710948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8415,6596.7319489912325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8416,7406.911948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8417,11986.357948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8418,16162.642948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8419,14664.452948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8420,11529.827948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8421,7576.663948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8422,1853.320948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t8426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
